u_id,i_id,overall,service,value,food,atmosphere
89,240,3.0,4.0,3.0,3.0,0.0
89,970,3.0,0.0,0.0,0.0,0.0
89,971,3.0,0.0,0.0,0.0,0.0
89,306,3.0,4.0,2.0,4.0,0.0
89,543,3.0,0.0,0.0,0.0,0.0
89,356,4.0,0.0,0.0,0.0,0.0
89,972,4.0,5.0,4.0,5.0,5.0
89,973,4.0,0.0,0.0,0.0,0.0
89,106,4.0,5.0,3.0,5.0,3.0
89,974,4.0,0.0,0.0,0.0,0.0
89,975,4.0,5.0,3.0,4.0,3.0
89,497,4.0,0.0,0.0,0.0,0.0
89,308,4.0,0.0,0.0,0.0,0.0
89,36,4.0,5.0,3.0,4.0,4.0
89,278,4.0,4.0,4.0,4.0,0.0
89,163,4.0,0.0,0.0,0.0,0.0
89,83,4.0,5.0,3.0,3.0,5.0
89,319,5.0,5.0,3.0,5.0,5.0
89,976,5.0,5.0,5.0,5.0,5.0
89,977,5.0,3.0,5.0,5.0,2.0
89,268,5.0,0.0,0.0,0.0,0.0
89,978,5.0,5.0,5.0,5.0,5.0
89,178,5.0,5.0,4.0,5.0,0.0
89,979,5.0,5.0,5.0,5.0,0.0
89,980,5.0,0.0,0.0,0.0,0.0
89,488,5.0,5.0,3.0,5.0,0.0
90,154,3.0,0.0,0.0,0.0,0.0
90,981,4.0,4.0,4.0,4.0,0.0
90,973,4.0,0.0,0.0,0.0,0.0
90,982,4.0,4.0,4.0,4.0,0.0
90,13,4.0,0.0,0.0,0.0,0.0
90,923,4.0,0.0,0.0,0.0,0.0
90,983,4.0,4.0,4.0,5.0,0.0
90,984,5.0,5.0,5.0,5.0,5.0
90,195,5.0,5.0,4.0,5.0,0.0
90,737,5.0,0.0,0.0,0.0,0.0
90,985,5.0,5.0,5.0,5.0,0.0
90,968,5.0,5.0,5.0,5.0,0.0
90,986,5.0,0.0,0.0,0.0,0.0
90,186,5.0,4.0,4.0,4.0,4.0
91,239,2.0,0.0,0.0,0.0,0.0
91,987,2.0,4.0,1.0,2.0,3.0
91,988,3.0,0.0,0.0,0.0,0.0
91,209,3.0,0.0,0.0,0.0,0.0
91,149,3.0,4.0,3.0,3.0,0.0
91,381,4.0,4.0,3.0,4.0,4.0
91,989,4.0,5.0,5.0,4.0,4.0
91,839,4.0,0.0,0.0,0.0,0.0
91,161,4.0,0.0,0.0,0.0,0.0
91,867,4.0,0.0,0.0,0.0,0.0
91,106,4.0,0.0,0.0,0.0,0.0
91,990,4.0,5.0,5.0,4.0,3.0
91,991,4.0,4.0,5.0,4.0,0.0
91,465,4.0,0.0,0.0,0.0,0.0
91,14,4.0,0.0,0.0,0.0,0.0
91,451,4.0,4.0,4.0,4.0,0.0
91,734,4.0,5.0,4.0,4.0,5.0
91,650,4.0,3.0,5.0,5.0,3.0
91,18,4.0,0.0,0.0,0.0,0.0
91,290,5.0,0.0,0.0,0.0,0.0
91,437,5.0,0.0,0.0,0.0,0.0
91,992,5.0,5.0,5.0,5.0,5.0
91,468,5.0,0.0,0.0,0.0,0.0
91,166,5.0,5.0,5.0,5.0,0.0
91,184,5.0,0.0,0.0,0.0,0.0
91,680,5.0,5.0,5.0,5.0,4.0
91,295,5.0,0.0,0.0,0.0,0.0
91,622,5.0,0.0,0.0,0.0,0.0
92,194,2.0,2.0,2.0,2.0,0.0
92,932,2.0,0.0,0.0,0.0,0.0
92,700,2.0,3.0,3.0,2.0,2.0
92,993,2.0,3.0,2.0,3.0,0.0
92,994,2.0,0.0,0.0,0.0,0.0
92,995,3.0,2.0,5.0,3.0,3.0
92,962,3.0,0.0,0.0,0.0,0.0
92,382,3.0,3.0,3.0,3.0,0.0
92,87,3.0,0.0,0.0,0.0,0.0
92,383,3.0,4.0,3.0,3.0,0.0
92,996,3.0,0.0,0.0,0.0,0.0
92,117,4.0,0.0,0.0,0.0,0.0
92,997,4.0,0.0,0.0,0.0,0.0
92,148,4.0,0.0,0.0,0.0,0.0
92,196,4.0,0.0,0.0,0.0,0.0
92,822,4.0,0.0,0.0,0.0,0.0
92,83,4.0,4.0,4.0,4.0,4.0
92,998,5.0,0.0,0.0,0.0,0.0
92,158,5.0,0.0,0.0,0.0,0.0
92,539,5.0,5.0,4.0,5.0,5.0
92,468,5.0,5.0,5.0,5.0,0.0
92,999,5.0,0.0,0.0,0.0,0.0
92,1000,5.0,5.0,3.0,5.0,0.0
92,1001,5.0,0.0,0.0,0.0,0.0
92,46,5.0,5.0,5.0,5.0,0.0
92,1002,5.0,5.0,3.0,5.0,0.0
92,1003,5.0,4.0,4.0,5.0,5.0
93,67,3.0,1.0,2.0,3.0,4.0
93,186,3.0,0.0,0.0,0.0,0.0
93,46,3.0,3.0,3.0,3.0,2.0
93,187,4.0,0.0,0.0,0.0,0.0
93,224,4.0,4.0,3.0,4.0,5.0
93,1004,4.0,4.0,4.0,4.0,0.0
93,154,4.0,0.0,0.0,0.0,0.0
93,573,4.0,0.0,0.0,0.0,0.0
93,743,4.0,4.0,3.0,5.0,4.0
93,155,4.0,4.0,4.0,5.0,4.0
93,163,4.0,0.0,0.0,0.0,0.0
93,1005,4.0,5.0,4.0,4.0,0.0
93,131,4.0,5.0,4.0,4.0,0.0
93,1006,5.0,0.0,0.0,0.0,0.0
93,194,5.0,5.0,4.0,5.0,5.0
93,1007,5.0,0.0,0.0,0.0,0.0
93,390,5.0,0.0,0.0,0.0,0.0
93,570,5.0,4.0,5.0,4.0,5.0
93,370,5.0,5.0,4.0,5.0,5.0
93,441,5.0,5.0,0.0,0.0,0.0
93,72,5.0,0.0,0.0,0.0,0.0
93,562,5.0,0.0,0.0,0.0,0.0
93,353,5.0,0.0,0.0,0.0,0.0
94,1008,1.0,3.0,2.0,3.0,1.0
94,1009,1.0,1.0,1.0,2.0,0.0
94,622,2.0,3.0,2.0,2.0,5.0
94,124,2.0,3.0,2.0,3.0,0.0
94,1010,3.0,4.0,3.0,3.0,0.0
94,1011,3.0,0.0,0.0,0.0,0.0
94,1012,3.0,0.0,0.0,0.0,0.0
94,1013,3.0,2.0,3.0,3.0,4.0
94,85,3.0,2.0,3.0,3.0,0.0
94,765,3.0,3.0,3.0,3.0,0.0
94,1014,3.0,0.0,0.0,0.0,0.0
94,386,3.0,0.0,0.0,0.0,0.0
94,722,4.0,3.0,4.0,5.0,5.0
94,606,4.0,0.0,0.0,0.0,0.0
94,1015,4.0,3.0,5.0,4.0,2.0
94,1016,4.0,5.0,3.0,4.0,3.0
94,46,4.0,0.0,0.0,0.0,0.0
94,218,4.0,0.0,0.0,0.0,0.0
94,1017,4.0,0.0,0.0,0.0,0.0
94,196,4.0,0.0,0.0,0.0,0.0
94,1018,4.0,0.0,0.0,0.0,0.0
94,1019,4.0,4.0,3.0,4.0,0.0
94,194,4.0,0.0,0.0,0.0,0.0
94,3,4.0,4.0,2.0,4.0,4.0
94,1020,4.0,3.0,5.0,5.0,4.0
94,1021,4.0,0.0,0.0,0.0,0.0
94,132,4.0,0.0,0.0,0.0,0.0
94,195,4.0,5.0,5.0,5.0,5.0
94,1022,4.0,5.0,4.0,4.0,0.0
94,1023,4.0,0.0,0.0,0.0,0.0
94,824,4.0,4.0,3.0,4.0,0.0
94,366,4.0,4.0,5.0,4.0,4.0
94,127,4.0,0.0,0.0,0.0,0.0
94,239,4.0,4.0,3.0,5.0,0.0
94,1024,4.0,4.0,4.0,5.0,4.0
94,16,5.0,0.0,0.0,0.0,0.0
94,829,5.0,0.0,0.0,0.0,0.0
94,139,5.0,0.0,0.0,0.0,0.0
94,512,5.0,5.0,4.0,4.0,0.0
94,1025,5.0,5.0,5.0,5.0,0.0
94,636,5.0,5.0,5.0,5.0,5.0
94,1026,5.0,4.0,5.0,5.0,0.0
94,678,5.0,5.0,4.0,5.0,5.0
94,1027,5.0,4.0,5.0,5.0,4.0
94,61,5.0,0.0,0.0,0.0,0.0
94,1028,5.0,4.0,5.0,4.0,3.0
94,254,5.0,0.0,0.0,0.0,0.0
94,1029,5.0,4.0,5.0,5.0,3.0
94,78,5.0,5.0,4.0,5.0,0.0
94,50,5.0,0.0,0.0,0.0,0.0
94,293,5.0,4.0,5.0,5.0,0.0
94,1030,5.0,3.0,5.0,5.0,2.0
95,1031,3.0,5.0,3.0,3.0,0.0
95,69,3.0,0.0,0.0,0.0,0.0
95,240,3.0,0.0,0.0,0.0,0.0
95,1032,3.0,5.0,3.0,3.0,0.0
95,1016,4.0,5.0,4.0,4.0,0.0
95,1033,4.0,4.0,4.0,4.0,4.0
95,703,4.0,0.0,0.0,0.0,0.0
95,239,4.0,5.0,3.0,4.0,4.0
95,1034,4.0,4.0,4.0,4.0,0.0
95,848,4.0,5.0,4.0,4.0,0.0
95,67,5.0,4.0,4.0,4.0,0.0
95,465,5.0,5.0,4.0,5.0,0.0
95,346,5.0,5.0,5.0,5.0,0.0
95,178,5.0,5.0,5.0,5.0,0.0
95,17,5.0,5.0,5.0,5.0,0.0
96,1035,1.0,1.0,2.0,1.0,1.0
96,189,1.0,1.0,1.0,2.0,3.0
96,875,1.0,1.0,2.0,2.0,4.0
96,72,3.0,3.0,3.0,3.0,3.0
96,519,3.0,0.0,0.0,0.0,0.0
96,1036,3.0,0.0,0.0,0.0,0.0
96,1037,3.0,3.0,5.0,3.0,0.0
96,42,3.0,3.0,2.0,3.0,3.0
96,1038,4.0,4.0,4.0,4.0,5.0
96,186,4.0,0.0,0.0,0.0,0.0
96,1025,4.0,4.0,2.0,5.0,4.0
96,760,4.0,4.0,3.0,4.0,5.0
96,239,4.0,3.0,4.0,5.0,4.0
96,13,5.0,4.0,4.0,5.0,3.0
96,237,5.0,0.0,0.0,0.0,0.0
96,1039,5.0,5.0,3.0,5.0,5.0
96,46,5.0,5.0,5.0,5.0,0.0
96,202,5.0,5.0,3.0,5.0,5.0
96,1040,5.0,0.0,0.0,0.0,0.0
96,1041,5.0,5.0,4.0,5.0,0.0
96,606,5.0,5.0,3.0,4.0,5.0
96,161,5.0,0.0,0.0,0.0,0.0
97,811,2.0,3.0,1.0,1.0,3.0
97,1042,3.0,0.0,0.0,0.0,0.0
97,544,3.0,3.0,3.0,3.0,3.0
97,1043,3.0,0.0,0.0,0.0,0.0
97,942,3.0,3.0,3.0,3.0,0.0
97,386,3.0,0.0,0.0,0.0,0.0
97,606,3.0,4.0,1.0,3.0,5.0
97,273,3.0,4.0,5.0,3.0,0.0
97,765,4.0,4.0,5.0,4.0,4.0
97,1044,4.0,3.0,4.0,4.0,3.0
97,188,4.0,0.0,0.0,0.0,0.0
97,599,4.0,5.0,4.0,4.0,0.0
97,944,4.0,0.0,0.0,0.0,0.0
97,90,4.0,4.0,4.0,4.0,4.0
97,1045,4.0,3.0,3.0,4.0,3.0
97,1046,4.0,0.0,0.0,0.0,0.0
97,890,4.0,0.0,0.0,0.0,0.0
97,1047,4.0,0.0,0.0,0.0,0.0
97,496,4.0,5.0,3.0,4.0,0.0
97,1048,4.0,0.0,0.0,0.0,0.0
97,282,4.0,4.0,3.0,4.0,4.0
97,1049,5.0,5.0,5.0,5.0,0.0
97,319,5.0,0.0,0.0,0.0,0.0
97,805,5.0,0.0,0.0,0.0,0.0
97,42,5.0,5.0,5.0,5.0,0.0
97,512,5.0,4.0,3.0,5.0,0.0
97,1050,5.0,5.0,5.0,5.0,0.0
97,99,5.0,5.0,4.0,5.0,0.0
97,531,5.0,0.0,0.0,0.0,0.0
97,211,5.0,5.0,5.0,5.0,0.0
97,46,5.0,0.0,0.0,0.0,0.0
97,224,5.0,5.0,5.0,5.0,0.0
97,187,5.0,0.0,0.0,0.0,0.0
97,1051,5.0,4.0,5.0,5.0,0.0
97,115,5.0,4.0,5.0,5.0,3.0
97,629,5.0,0.0,0.0,0.0,0.0
97,1052,5.0,4.0,4.0,5.0,0.0
97,306,5.0,5.0,5.0,5.0,0.0
97,1053,5.0,5.0,5.0,5.0,0.0
97,622,5.0,0.0,0.0,0.0,0.0
97,65,5.0,0.0,0.0,0.0,0.0
98,955,1.0,0.0,0.0,0.0,0.0
98,1054,1.0,1.0,2.0,1.0,1.0
98,1055,2.0,0.0,0.0,0.0,0.0
98,1056,3.0,4.0,1.0,2.0,3.0
98,268,3.0,0.0,0.0,0.0,0.0
98,558,4.0,0.0,0.0,0.0,0.0
98,185,4.0,0.0,0.0,0.0,0.0
98,121,4.0,4.0,4.0,4.0,4.0
98,229,4.0,4.0,4.0,4.0,0.0
98,1057,4.0,4.0,5.0,4.0,0.0
98,1058,4.0,0.0,0.0,0.0,0.0
98,240,4.0,0.0,0.0,0.0,0.0
98,690,4.0,4.0,4.0,4.0,0.0
98,874,4.0,0.0,0.0,0.0,0.0
98,206,4.0,0.0,0.0,0.0,0.0
98,1059,4.0,0.0,0.0,0.0,0.0
98,1060,4.0,0.0,0.0,0.0,0.0
98,72,4.0,5.0,3.0,5.0,5.0
98,1061,5.0,0.0,0.0,0.0,0.0
98,319,5.0,5.0,5.0,5.0,0.0
98,785,5.0,0.0,0.0,0.0,0.0
98,538,5.0,5.0,5.0,5.0,5.0
98,1062,5.0,5.0,4.0,5.0,3.0
98,1063,5.0,5.0,4.0,5.0,4.0
98,506,5.0,0.0,0.0,0.0,0.0
98,1064,5.0,0.0,0.0,0.0,0.0
98,26,5.0,4.0,3.0,5.0,5.0
98,1065,5.0,5.0,5.0,5.0,0.0
98,1066,5.0,5.0,5.0,5.0,4.0
98,631,5.0,1.0,2.0,1.0,0.0
98,186,5.0,5.0,5.0,5.0,0.0
98,680,5.0,5.0,5.0,5.0,4.0
98,270,5.0,0.0,0.0,0.0,0.0
98,106,5.0,5.0,5.0,5.0,5.0
98,1067,5.0,0.0,0.0,0.0,0.0
98,1068,5.0,3.0,5.0,5.0,4.0
98,243,5.0,0.0,0.0,0.0,0.0
98,599,5.0,0.0,0.0,0.0,0.0
98,117,5.0,5.0,4.0,5.0,5.0
98,800,5.0,0.0,0.0,0.0,0.0
98,1069,5.0,0.0,0.0,0.0,0.0
98,450,5.0,5.0,5.0,5.0,0.0
99,1070,1.0,0.0,0.0,0.0,0.0
99,69,4.0,5.0,5.0,4.0,0.0
99,72,4.0,5.0,4.0,5.0,0.0
99,163,5.0,0.0,0.0,0.0,0.0
99,803,5.0,0.0,0.0,0.0,0.0
99,1071,5.0,5.0,4.0,4.0,5.0
99,285,5.0,4.0,5.0,5.0,5.0
99,46,5.0,5.0,5.0,5.0,5.0
99,271,5.0,4.0,3.0,4.0,0.0
99,356,5.0,5.0,5.0,5.0,0.0
100,720,2.0,0.0,0.0,0.0,0.0
100,1072,2.0,3.0,2.0,2.0,0.0
100,171,3.0,4.0,2.0,3.0,0.0
100,1073,3.0,4.0,4.0,3.0,0.0
100,638,4.0,5.0,3.0,4.0,4.0
100,560,4.0,0.0,0.0,0.0,0.0
100,163,4.0,4.0,4.0,4.0,0.0
100,781,4.0,4.0,5.0,3.0,0.0
100,1074,5.0,0.0,0.0,0.0,0.0
100,390,5.0,0.0,0.0,0.0,0.0
100,1075,5.0,0.0,0.0,0.0,0.0
100,196,5.0,4.0,3.0,5.0,0.0
100,1076,5.0,5.0,5.0,5.0,0.0
100,631,5.0,5.0,5.0,5.0,5.0
100,46,5.0,5.0,5.0,5.0,0.0
100,323,5.0,5.0,5.0,5.0,0.0
101,461,1.0,1.0,1.0,3.0,0.0
101,408,3.0,0.0,0.0,0.0,0.0
101,46,3.0,3.0,4.0,3.0,0.0
101,1077,4.0,0.0,0.0,0.0,0.0
101,1078,4.0,4.0,4.0,4.0,3.0
101,1079,4.0,0.0,0.0,0.0,0.0
101,1080,4.0,4.0,4.0,5.0,0.0
101,342,4.0,4.0,4.0,3.0,0.0
101,466,4.0,0.0,0.0,0.0,0.0
101,942,4.0,4.0,4.0,4.0,0.0
101,1081,4.0,0.0,0.0,0.0,0.0
101,1082,4.0,0.0,0.0,0.0,0.0
101,81,5.0,5.0,4.0,4.0,4.0
101,546,5.0,0.0,0.0,0.0,0.0
101,1083,5.0,0.0,0.0,0.0,0.0
101,290,5.0,0.0,0.0,0.0,0.0
101,565,5.0,5.0,5.0,5.0,3.0
101,1084,5.0,5.0,5.0,5.0,5.0
101,42,5.0,0.0,0.0,0.0,0.0
101,831,5.0,0.0,0.0,0.0,0.0
101,196,5.0,0.0,0.0,0.0,0.0
101,1085,5.0,5.0,5.0,5.0,0.0
101,498,5.0,5.0,5.0,5.0,5.0
101,529,5.0,0.0,0.0,0.0,0.0
101,683,5.0,0.0,0.0,0.0,0.0
102,1086,3.0,0.0,0.0,0.0,0.0
102,201,4.0,0.0,0.0,0.0,0.0
102,65,4.0,0.0,0.0,0.0,0.0
102,147,4.0,0.0,0.0,0.0,0.0
102,1087,4.0,5.0,4.0,5.0,5.0
102,412,4.0,0.0,0.0,0.0,0.0
102,652,4.0,3.0,4.0,4.0,4.0
102,282,5.0,0.0,0.0,0.0,0.0
102,319,5.0,0.0,0.0,0.0,0.0
102,46,5.0,5.0,5.0,5.0,0.0
102,1088,5.0,0.0,0.0,0.0,0.0
102,1089,5.0,0.0,0.0,0.0,0.0
102,1090,5.0,0.0,0.0,0.0,0.0
102,1091,5.0,0.0,0.0,0.0,0.0
102,1092,5.0,0.0,0.0,0.0,0.0
103,99,2.0,0.0,0.0,0.0,0.0
103,13,2.0,4.0,1.0,1.0,0.0
103,67,3.0,0.0,0.0,0.0,0.0
103,1029,4.0,3.0,4.0,5.0,3.0
103,46,4.0,0.0,0.0,0.0,0.0
103,1093,4.0,0.0,0.0,0.0,0.0
103,631,5.0,0.0,0.0,0.0,0.0
103,103,5.0,0.0,0.0,0.0,0.0
103,154,5.0,0.0,0.0,0.0,0.0
103,487,5.0,0.0,0.0,0.0,0.0
104,78,2.0,0.0,0.0,0.0,0.0
104,154,2.0,3.0,2.0,2.0,3.0
104,1094,2.0,0.0,0.0,0.0,0.0
104,535,3.0,0.0,0.0,0.0,0.0
104,630,4.0,0.0,0.0,0.0,0.0
104,1095,4.0,0.0,0.0,0.0,0.0
104,243,4.0,0.0,0.0,0.0,0.0
104,19,4.0,0.0,0.0,0.0,0.0
104,1096,4.0,2.0,3.0,4.0,0.0
104,846,4.0,0.0,0.0,0.0,0.0
104,149,4.0,4.0,4.0,4.0,0.0
104,1097,4.0,0.0,0.0,0.0,0.0
104,1098,5.0,5.0,5.0,5.0,0.0
104,33,5.0,0.0,0.0,0.0,0.0
104,284,5.0,5.0,4.0,5.0,0.0
104,46,5.0,0.0,0.0,0.0,0.0
104,1099,5.0,0.0,0.0,0.0,0.0
105,1100,1.0,0.0,0.0,0.0,0.0
105,1081,1.0,1.0,1.0,2.0,0.0
105,1101,1.0,0.0,0.0,0.0,0.0
105,1102,2.0,2.0,2.0,2.0,2.0
105,157,3.0,1.0,3.0,3.0,4.0
105,1103,3.0,0.0,0.0,0.0,0.0
105,1104,3.0,2.0,3.0,2.0,0.0
105,336,3.0,4.0,4.0,3.0,3.0
105,1105,3.0,3.0,3.0,3.0,0.0
105,87,3.0,4.0,2.0,3.0,3.0
105,1106,4.0,5.0,4.0,4.0,4.0
105,577,4.0,4.0,4.0,4.0,3.0
105,313,4.0,0.0,0.0,0.0,0.0
105,1107,4.0,4.0,5.0,4.0,3.0
105,1108,4.0,3.0,4.0,5.0,0.0
105,485,4.0,3.0,4.0,4.0,4.0
105,393,4.0,0.0,0.0,0.0,0.0
105,1109,4.0,3.0,4.0,4.0,4.0
105,1110,4.0,0.0,0.0,0.0,0.0
105,16,4.0,3.0,4.0,3.0,5.0
105,1111,4.0,4.0,4.0,4.0,4.0
105,127,4.0,4.0,3.0,4.0,0.0
105,99,4.0,4.0,4.0,5.0,0.0
105,704,4.0,5.0,4.0,4.0,4.0
105,437,4.0,5.0,4.0,4.0,4.0
105,158,5.0,4.0,4.0,5.0,3.0
105,1112,5.0,0.0,0.0,0.0,0.0
105,1113,5.0,0.0,0.0,0.0,0.0
105,372,5.0,5.0,5.0,5.0,0.0
105,1114,5.0,5.0,5.0,5.0,0.0
105,849,5.0,0.0,0.0,0.0,0.0
105,1115,5.0,5.0,5.0,5.0,5.0
105,346,5.0,5.0,2.0,5.0,0.0
105,1116,5.0,5.0,5.0,5.0,0.0
105,1117,5.0,0.0,0.0,0.0,0.0
105,1118,5.0,5.0,5.0,5.0,0.0
105,979,5.0,5.0,5.0,5.0,0.0
105,46,5.0,0.0,0.0,0.0,0.0
105,72,5.0,5.0,5.0,5.0,0.0
105,599,5.0,5.0,5.0,5.0,0.0
105,1119,5.0,0.0,0.0,0.0,0.0
105,401,5.0,0.0,0.0,0.0,0.0
105,1120,5.0,0.0,0.0,0.0,0.0
105,1121,5.0,5.0,5.0,5.0,0.0
105,149,5.0,5.0,4.0,5.0,3.0
105,150,5.0,5.0,5.0,5.0,0.0
105,1122,5.0,0.0,0.0,0.0,0.0
105,525,5.0,0.0,0.0,0.0,0.0
106,290,1.0,1.0,1.0,0.0,0.0
106,131,2.0,3.0,2.0,2.0,3.0
106,229,3.0,2.0,3.0,4.0,0.0
106,677,4.0,0.0,0.0,0.0,0.0
106,1123,5.0,0.0,0.0,0.0,0.0
106,850,5.0,0.0,0.0,0.0,0.0
106,1124,5.0,0.0,0.0,0.0,0.0
106,186,5.0,0.0,0.0,0.0,0.0
106,274,5.0,0.0,0.0,0.0,0.0
106,1125,5.0,0.0,0.0,0.0,0.0
106,448,5.0,0.0,0.0,0.0,0.0
107,274,3.0,3.0,3.0,3.0,0.0
107,1126,3.0,0.0,0.0,0.0,0.0
107,177,4.0,0.0,0.0,0.0,0.0
107,259,4.0,0.0,0.0,0.0,0.0
107,61,4.0,4.0,3.0,4.0,0.0
107,1127,4.0,0.0,0.0,0.0,0.0
107,135,4.0,4.0,3.0,0.0,0.0
107,46,4.0,4.0,5.0,4.0,0.0
107,72,4.0,0.0,0.0,0.0,0.0
107,269,4.0,3.0,4.0,4.0,0.0
107,1128,5.0,4.0,5.0,5.0,3.0
107,357,5.0,0.0,0.0,0.0,0.0
107,1129,5.0,0.0,0.0,0.0,0.0
107,524,5.0,0.0,0.0,0.0,0.0
107,1130,5.0,0.0,0.0,0.0,0.0
108,936,2.0,0.0,0.0,0.0,0.0
108,161,3.0,0.0,0.0,0.0,0.0
108,120,4.0,4.0,4.0,4.0,5.0
108,724,4.0,3.0,3.0,5.0,0.0
108,132,4.0,5.0,4.0,5.0,5.0
108,704,4.0,0.0,0.0,0.0,0.0
108,748,4.0,5.0,4.0,4.0,0.0
108,865,4.0,0.0,0.0,0.0,0.0
108,1131,5.0,0.0,0.0,0.0,0.0
108,1132,5.0,0.0,0.0,0.0,0.0
108,127,5.0,0.0,0.0,0.0,0.0
108,1133,5.0,0.0,0.0,0.0,0.0
108,540,5.0,5.0,5.0,5.0,5.0
108,72,5.0,0.0,0.0,0.0,0.0
108,46,5.0,0.0,0.0,0.0,0.0
108,1134,5.0,0.0,0.0,0.0,0.0
108,1135,5.0,5.0,4.0,5.0,0.0
108,239,5.0,5.0,4.0,5.0,5.0
108,726,5.0,5.0,4.0,5.0,5.0
108,544,5.0,0.0,0.0,0.0,0.0
108,1136,5.0,0.0,0.0,0.0,0.0
109,636,3.0,0.0,0.0,0.0,0.0
109,769,3.0,0.0,0.0,0.0,0.0
109,344,3.0,0.0,0.0,0.0,0.0
109,1137,4.0,0.0,0.0,0.0,0.0
109,1138,4.0,0.0,0.0,0.0,0.0
109,963,4.0,5.0,5.0,5.0,0.0
109,1139,4.0,0.0,0.0,0.0,0.0
109,1140,5.0,0.0,0.0,0.0,0.0
109,209,5.0,0.0,0.0,0.0,0.0
109,1141,5.0,0.0,0.0,0.0,0.0
109,465,5.0,0.0,0.0,0.0,0.0
109,1142,5.0,0.0,0.0,0.0,0.0
109,1143,5.0,0.0,0.0,0.0,0.0
109,1144,5.0,0.0,0.0,0.0,0.0
109,145,5.0,0.0,0.0,0.0,0.0
109,237,5.0,5.0,5.0,5.0,5.0
109,1145,5.0,0.0,0.0,0.0,0.0
109,1135,5.0,0.0,0.0,0.0,0.0
109,1146,5.0,0.0,0.0,0.0,0.0
109,1147,5.0,0.0,0.0,0.0,0.0
109,1148,5.0,5.0,5.0,5.0,0.0
110,1149,3.0,3.0,2.0,3.0,0.0
110,78,3.0,0.0,0.0,0.0,0.0
110,319,3.0,5.0,2.0,4.0,3.0
110,225,4.0,0.0,0.0,0.0,0.0
110,1150,4.0,0.0,0.0,0.0,0.0
110,13,4.0,0.0,0.0,0.0,0.0
110,44,4.0,4.0,4.0,5.0,0.0
110,132,5.0,5.0,5.0,5.0,5.0
110,16,5.0,0.0,0.0,0.0,0.0
110,1151,5.0,0.0,0.0,0.0,0.0
110,159,5.0,5.0,4.0,5.0,0.0
110,396,5.0,0.0,0.0,0.0,0.0
111,1152,3.0,2.0,3.0,3.0,0.0
111,1153,3.0,2.0,3.0,3.0,0.0
111,1154,3.0,3.0,3.0,2.0,0.0
111,67,3.0,0.0,0.0,0.0,0.0
111,1155,3.0,4.0,3.0,3.0,0.0
111,46,3.0,0.0,0.0,0.0,0.0
111,215,4.0,0.0,0.0,0.0,0.0
111,159,4.0,0.0,0.0,0.0,0.0
111,14,4.0,0.0,0.0,0.0,0.0
111,1156,5.0,0.0,0.0,0.0,0.0
111,466,5.0,0.0,0.0,0.0,0.0
111,394,5.0,5.0,5.0,5.0,0.0
111,1157,5.0,5.0,5.0,5.0,0.0
111,1158,5.0,5.0,5.0,5.0,0.0
111,1159,5.0,0.0,0.0,0.0,0.0
112,78,2.0,0.0,0.0,0.0,0.0
112,1160,3.0,0.0,0.0,0.0,0.0
112,1161,3.0,0.0,0.0,0.0,0.0
112,161,3.0,5.0,2.0,3.0,3.0
112,1162,3.0,0.0,0.0,0.0,0.0
112,113,4.0,4.0,4.0,4.0,4.0
112,117,4.0,4.0,3.0,4.0,0.0
112,1077,4.0,0.0,0.0,0.0,0.0
112,48,4.0,0.0,0.0,0.0,0.0
112,450,4.0,0.0,0.0,0.0,0.0
112,87,4.0,0.0,0.0,0.0,0.0
112,1163,4.0,0.0,0.0,0.0,0.0
112,1164,4.0,4.0,3.0,4.0,4.0
112,560,4.0,0.0,0.0,0.0,0.0
112,155,4.0,0.0,0.0,0.0,0.0
112,172,4.0,5.0,4.0,4.0,0.0
112,1165,4.0,0.0,0.0,0.0,0.0
112,1166,4.0,3.0,3.0,4.0,3.0
112,1167,4.0,1.0,3.0,4.0,0.0
112,1168,4.0,0.0,0.0,0.0,0.0
112,448,4.0,4.0,4.0,4.0,3.0
112,704,4.0,4.0,3.0,4.0,4.0
112,1011,4.0,4.0,5.0,3.0,3.0
112,1089,4.0,5.0,3.0,4.0,0.0
112,1169,4.0,4.0,3.0,4.0,0.0
112,508,4.0,0.0,0.0,0.0,0.0
112,1170,4.0,0.0,0.0,0.0,0.0
112,641,5.0,0.0,0.0,0.0,0.0
112,1171,5.0,0.0,0.0,0.0,0.0
112,1019,5.0,5.0,4.0,5.0,0.0
112,42,5.0,0.0,0.0,0.0,0.0
112,127,5.0,5.0,4.0,5.0,0.0
112,1172,5.0,3.0,3.0,5.0,0.0
112,529,5.0,5.0,4.0,5.0,5.0
112,1173,5.0,0.0,0.0,0.0,0.0
112,601,5.0,5.0,4.0,5.0,5.0
112,383,5.0,5.0,3.0,5.0,5.0
112,646,5.0,0.0,0.0,0.0,0.0
113,1174,2.0,0.0,0.0,0.0,0.0
113,1175,3.0,0.0,0.0,0.0,0.0
113,9,4.0,0.0,0.0,0.0,0.0
113,1176,4.0,0.0,0.0,0.0,0.0
113,1003,4.0,0.0,0.0,0.0,0.0
113,1177,4.0,0.0,0.0,0.0,0.0
113,1178,5.0,0.0,0.0,0.0,0.0
113,1179,5.0,5.0,5.0,5.0,0.0
113,1180,5.0,5.0,4.0,5.0,4.0
113,1010,5.0,0.0,0.0,0.0,0.0
