u_id,i_id,overall,service,cleanliness,value,sleep_q,location,rooms
73,173,5.0,0.0,0.0,0.0,0.0,0.0,0.0
73,68,5.0,5.0,0.0,0.0,0.0,5.0,5.0
73,117,5.0,5.0,5.0,3.0,4.0,5.0,5.0
73,142,5.0,5.0,0.0,0.0,5.0,0.0,4.0
73,12,5.0,5.0,5.0,5.0,5.0,5.0,5.0
73,62,5.0,5.0,0.0,0.0,4.0,0.0,4.0
73,99,5.0,0.0,0.0,0.0,0.0,0.0,0.0
73,179,5.0,5.0,5.0,0.0,0.0,5.0,0.0
74,124,2.0,4.0,0.0,0.0,0.0,4.0,2.0
74,176,3.0,3.0,0.0,4.0,3.0,0.0,0.0
74,150,3.0,5.0,0.0,0.0,5.0,0.0,3.0
74,182,3.0,4.0,3.0,3.0,0.0,3.0,3.0
74,161,4.0,0.0,0.0,0.0,0.0,0.0,0.0
74,65,4.0,5.0,4.0,4.0,3.0,5.0,5.0
74,47,4.0,3.0,4.0,4.0,4.0,5.0,4.0
74,73,4.0,5.0,0.0,4.0,4.0,0.0,0.0
74,173,5.0,5.0,0.0,5.0,0.0,0.0,5.0
74,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0
74,136,5.0,5.0,5.0,5.0,5.0,5.0,5.0
74,12,5.0,5.0,5.0,5.0,5.0,5.0,5.0
74,4,5.0,5.0,5.0,5.0,5.0,5.0,5.0
74,64,5.0,5.0,5.0,5.0,5.0,5.0,5.0
74,114,5.0,5.0,5.0,0.0,0.0,0.0,5.0
75,26,2.0,4.0,1.0,3.0,3.0,1.0,1.0
75,55,3.0,2.0,3.0,3.0,4.0,4.0,4.0
75,105,4.0,0.0,0.0,0.0,0.0,0.0,0.0
75,169,4.0,5.0,4.0,5.0,4.0,2.0,4.0
75,25,4.0,0.0,0.0,0.0,0.0,0.0,0.0
75,68,4.0,5.0,0.0,0.0,5.0,0.0,3.0
75,85,4.0,5.0,4.0,4.0,3.0,5.0,4.0
75,30,5.0,5.0,5.0,4.0,5.0,5.0,5.0
75,112,5.0,5.0,5.0,5.0,5.0,5.0,5.0
75,165,5.0,0.0,0.0,0.0,0.0,0.0,0.0
75,44,5.0,5.0,5.0,5.0,5.0,5.0,5.0
75,133,5.0,5.0,5.0,5.0,5.0,5.0,5.0
75,17,5.0,0.0,0.0,0.0,0.0,0.0,0.0
75,93,5.0,5.0,5.0,4.0,5.0,5.0,5.0
75,111,5.0,0.0,0.0,0.0,0.0,0.0,0.0
75,12,5.0,0.0,0.0,0.0,0.0,0.0,0.0
75,147,5.0,0.0,0.0,0.0,0.0,0.0,0.0
75,179,5.0,5.0,5.0,5.0,5.0,5.0,5.0
76,52,1.0,1.0,1.0,1.0,2.0,2.0,1.0
76,195,2.0,4.0,5.0,2.0,1.0,5.0,4.0
76,12,3.0,3.0,3.0,2.0,3.0,3.0,3.0
76,93,3.0,1.0,4.0,3.0,4.0,5.0,5.0
76,89,3.0,4.0,5.0,0.0,0.0,3.0,0.0
76,160,3.0,3.0,3.0,3.0,0.0,0.0,0.0
76,32,3.0,0.0,0.0,0.0,0.0,0.0,0.0
76,5,4.0,5.0,5.0,5.0,5.0,4.0,4.0
76,79,4.0,4.0,4.0,0.0,0.0,0.0,4.0
76,115,4.0,4.0,4.0,4.0,0.0,5.0,4.0
76,146,4.0,4.0,4.0,4.0,4.0,5.0,4.0
76,218,4.0,3.0,4.0,3.0,0.0,0.0,0.0
76,23,4.0,5.0,5.0,3.0,5.0,3.0,4.0
76,152,5.0,5.0,4.0,5.0,4.0,5.0,4.0
76,30,5.0,5.0,5.0,5.0,5.0,5.0,5.0
76,161,5.0,5.0,5.0,5.0,5.0,5.0,5.0
76,60,5.0,5.0,5.0,0.0,0.0,0.0,0.0
76,169,5.0,5.0,5.0,5.0,5.0,5.0,5.0
76,38,5.0,5.0,0.0,5.0,0.0,0.0,5.0
76,21,5.0,5.0,0.0,0.0,5.0,5.0,0.0
76,17,5.0,5.0,5.0,0.0,5.0,0.0,0.0
76,2,5.0,5.0,5.0,4.0,5.0,5.0,5.0
76,111,5.0,5.0,5.0,5.0,5.0,5.0,5.0
76,62,5.0,5.0,5.0,4.0,5.0,5.0,5.0
76,94,5.0,5.0,5.0,5.0,5.0,5.0,5.0
76,37,5.0,5.0,5.0,5.0,5.0,5.0,4.0
76,99,5.0,5.0,5.0,5.0,4.0,5.0,4.0
76,147,5.0,5.0,5.0,5.0,5.0,5.0,5.0
76,59,5.0,5.0,5.0,0.0,0.0,5.0,0.0
76,47,5.0,5.0,5.0,5.0,5.0,5.0,5.0
77,206,2.0,4.0,2.0,0.0,0.0,4.0,0.0
77,219,2.0,3.0,2.0,2.0,2.0,3.0,1.0
77,86,4.0,5.0,4.0,5.0,5.0,4.0,5.0
77,11,4.0,5.0,5.0,3.0,5.0,4.0,4.0
77,26,5.0,5.0,5.0,5.0,5.0,5.0,5.0
77,16,5.0,5.0,4.0,5.0,5.0,4.0,5.0
77,8,5.0,0.0,0.0,0.0,0.0,0.0,0.0
77,123,5.0,5.0,0.0,4.0,0.0,0.0,4.0
77,17,5.0,5.0,5.0,5.0,5.0,5.0,5.0
77,95,5.0,5.0,5.0,5.0,0.0,0.0,0.0
77,37,5.0,5.0,0.0,0.0,0.0,5.0,5.0
77,105,5.0,0.0,0.0,0.0,0.0,0.0,0.0
77,62,5.0,5.0,5.0,5.0,5.0,5.0,5.0
78,212,1.0,4.0,0.0,1.0,0.0,3.0,0.0
78,135,1.0,1.0,1.0,1.0,0.0,0.0,0.0
78,58,4.0,4.0,0.0,0.0,4.0,0.0,3.0
78,175,4.0,5.0,0.0,3.0,0.0,4.0,0.0
78,124,4.0,5.0,4.0,4.0,4.0,4.0,4.0
78,67,4.0,0.0,0.0,0.0,0.0,0.0,0.0
78,61,4.0,5.0,4.0,4.0,0.0,4.0,5.0
78,29,5.0,5.0,5.0,5.0,5.0,5.0,5.0
78,90,5.0,5.0,5.0,0.0,5.0,0.0,0.0
78,154,5.0,0.0,0.0,0.0,0.0,0.0,0.0
78,83,5.0,5.0,0.0,5.0,0.0,0.0,5.0
79,57,1.0,1.0,0.0,0.0,1.0,4.0,0.0
79,205,2.0,3.0,3.0,0.0,2.0,0.0,0.0
79,4,3.0,2.0,4.0,2.0,0.0,0.0,4.0
79,43,3.0,4.0,0.0,4.0,0.0,0.0,4.0
79,112,4.0,0.0,0.0,0.0,0.0,0.0,0.0
79,59,4.0,4.0,0.0,3.0,0.0,4.0,0.0
79,95,4.0,4.0,4.0,0.0,4.0,0.0,0.0
79,29,5.0,5.0,5.0,5.0,4.0,4.0,5.0
79,56,5.0,5.0,5.0,5.0,5.0,5.0,5.0
79,123,5.0,0.0,0.0,0.0,0.0,0.0,0.0
80,12,3.0,4.0,0.0,3.0,4.0,0.0,0.0
80,67,3.0,2.0,3.0,0.0,0.0,0.0,3.0
80,57,4.0,0.0,0.0,0.0,0.0,0.0,0.0
80,2,4.0,0.0,0.0,0.0,0.0,0.0,0.0
80,88,4.0,5.0,0.0,5.0,0.0,0.0,5.0
80,106,4.0,5.0,4.0,5.0,4.0,4.0,4.0
80,111,4.0,5.0,5.0,3.0,0.0,5.0,4.0
80,56,4.0,3.0,0.0,0.0,3.0,0.0,4.0
80,169,5.0,5.0,5.0,5.0,5.0,5.0,5.0
80,42,5.0,5.0,5.0,5.0,5.0,5.0,5.0
80,17,5.0,0.0,0.0,0.0,0.0,0.0,0.0
80,43,5.0,5.0,5.0,4.0,5.0,5.0,5.0
80,45,5.0,0.0,0.0,0.0,0.0,0.0,0.0
80,46,5.0,5.0,0.0,0.0,0.0,5.0,5.0
80,62,5.0,5.0,0.0,4.0,5.0,0.0,0.0
80,23,5.0,5.0,5.0,5.0,5.0,5.0,5.0
80,103,5.0,5.0,5.0,5.0,5.0,5.0,5.0
80,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0
80,78,5.0,5.0,4.0,0.0,0.0,5.0,0.0
81,95,2.0,0.0,0.0,0.0,0.0,0.0,0.0
81,30,2.0,0.0,0.0,0.0,0.0,0.0,0.0
81,49,3.0,5.0,5.0,2.0,4.0,3.0,2.0
81,172,3.0,4.0,3.0,3.0,0.0,0.0,0.0
81,59,3.0,3.0,0.0,3.0,0.0,5.0,4.0
81,121,3.0,3.0,3.0,2.0,4.0,3.0,3.0
81,206,4.0,4.0,4.0,4.0,4.0,5.0,4.0
81,29,4.0,5.0,5.0,5.0,5.0,4.0,5.0
81,56,4.0,4.0,5.0,3.0,3.0,5.0,3.0
81,131,5.0,5.0,5.0,0.0,0.0,4.0,0.0
81,89,5.0,5.0,5.0,5.0,5.0,5.0,5.0
81,63,5.0,5.0,5.0,5.0,5.0,5.0,5.0
81,47,5.0,5.0,5.0,5.0,5.0,5.0,5.0
81,164,5.0,5.0,0.0,5.0,5.0,0.0,0.0
82,65,1.0,1.0,1.0,0.0,0.0,0.0,1.0
82,220,1.0,0.0,0.0,0.0,0.0,0.0,0.0
82,4,3.0,3.0,2.0,3.0,4.0,5.0,3.0
82,8,4.0,4.0,4.0,4.0,4.0,5.0,4.0
82,63,4.0,4.0,0.0,5.0,0.0,5.0,0.0
82,41,5.0,5.0,0.0,5.0,0.0,0.0,5.0
82,12,5.0,5.0,0.0,3.0,4.0,0.0,0.0
82,37,5.0,5.0,0.0,4.0,5.0,0.0,0.0
82,55,5.0,5.0,5.0,5.0,0.0,5.0,5.0
82,221,5.0,5.0,0.0,0.0,0.0,5.0,3.0
83,157,4.0,0.0,0.0,0.0,0.0,0.0,0.0
83,53,4.0,5.0,4.0,4.0,4.0,5.0,4.0
83,58,4.0,4.0,4.0,0.0,4.0,0.0,0.0
83,26,5.0,5.0,0.0,4.0,0.0,5.0,0.0
83,36,5.0,5.0,4.0,5.0,0.0,0.0,0.0
83,29,5.0,5.0,5.0,0.0,5.0,0.0,0.0
83,17,5.0,5.0,5.0,5.0,5.0,4.0,5.0
83,37,5.0,4.0,0.0,4.0,5.0,0.0,0.0
83,114,5.0,0.0,0.0,0.0,0.0,0.0,0.0
83,25,5.0,5.0,5.0,5.0,4.0,5.0,5.0
84,65,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84,122,3.0,4.0,3.0,2.0,3.0,4.0,2.0
84,191,3.0,4.0,4.0,4.0,4.0,3.0,4.0
84,6,3.0,4.0,4.0,2.0,4.0,4.0,3.0
84,112,4.0,4.0,5.0,4.0,5.0,5.0,4.0
84,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84,98,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84,26,4.0,5.0,5.0,0.0,5.0,0.0,0.0
84,216,5.0,5.0,5.0,0.0,0.0,5.0,0.0
84,215,5.0,5.0,0.0,5.0,0.0,3.0,0.0
84,39,5.0,4.0,0.0,0.0,4.0,0.0,5.0
84,73,5.0,5.0,0.0,0.0,5.0,0.0,5.0
84,83,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84,59,5.0,5.0,5.0,0.0,0.0,5.0,0.0
85,141,2.0,2.0,3.0,2.0,3.0,3.0,3.0
85,222,3.0,5.0,4.0,4.0,3.0,4.0,2.0
85,21,3.0,5.0,4.0,3.0,4.0,4.0,4.0
85,156,3.0,2.0,3.0,3.0,3.0,5.0,3.0
85,182,3.0,3.0,3.0,3.0,0.0,0.0,0.0
85,41,4.0,4.0,4.0,0.0,0.0,4.0,0.0
85,86,4.0,5.0,5.0,5.0,4.0,4.0,4.0
85,105,4.0,4.0,4.0,0.0,0.0,0.0,4.0
85,130,4.0,3.0,5.0,4.0,4.0,5.0,4.0
85,34,4.0,4.0,4.0,3.0,0.0,3.0,3.0
85,25,4.0,5.0,5.0,5.0,4.0,5.0,4.0
85,97,4.0,5.0,5.0,3.0,5.0,5.0,3.0
85,43,4.0,4.0,4.0,0.0,4.0,0.0,0.0
85,118,4.0,4.0,4.0,4.0,2.0,3.0,3.0
85,65,5.0,0.0,0.0,0.0,0.0,0.0,0.0
85,2,5.0,5.0,0.0,0.0,5.0,5.0,0.0
85,67,5.0,5.0,5.0,5.0,5.0,5.0,5.0
85,52,5.0,5.0,5.0,5.0,5.0,5.0,5.0
85,146,5.0,0.0,0.0,0.0,0.0,0.0,0.0
85,54,5.0,5.0,5.0,0.0,0.0,5.0,0.0
86,141,2.0,3.0,3.0,2.0,1.0,3.0,2.0
86,221,3.0,5.0,0.0,3.0,0.0,5.0,0.0
86,218,3.0,4.0,4.0,3.0,4.0,5.0,4.0
86,1,3.0,4.0,4.0,3.0,4.0,4.0,3.0
86,59,3.0,3.0,2.0,0.0,0.0,0.0,3.0
86,131,3.0,0.0,0.0,0.0,0.0,0.0,0.0
86,75,3.0,3.0,5.0,3.0,5.0,2.0,5.0
86,68,3.0,3.0,3.0,3.0,0.0,0.0,0.0
86,223,3.0,3.0,3.0,3.0,4.0,3.0,0.0
86,69,4.0,5.0,0.0,4.0,0.0,0.0,4.0
86,38,4.0,0.0,0.0,0.0,0.0,0.0,0.0
86,2,4.0,5.0,0.0,0.0,5.0,5.0,0.0
86,42,4.0,0.0,0.0,0.0,0.0,0.0,0.0
86,32,4.0,3.0,3.0,3.0,5.0,5.0,4.0
86,118,4.0,0.0,0.0,0.0,0.0,0.0,0.0
86,26,4.0,4.0,4.0,4.0,4.0,4.0,4.0
86,103,4.0,0.0,0.0,0.0,0.0,0.0,0.0
86,6,4.0,4.0,5.0,3.0,5.0,4.0,4.0
86,49,4.0,4.0,4.0,3.0,4.0,3.0,3.0
86,123,4.0,4.0,0.0,5.0,0.0,4.0,0.0
86,97,5.0,5.0,5.0,5.0,0.0,0.0,0.0
86,5,5.0,5.0,4.0,5.0,4.0,3.0,4.0
86,66,5.0,5.0,5.0,0.0,0.0,0.0,5.0
86,21,5.0,0.0,0.0,0.0,0.0,0.0,0.0
86,90,5.0,5.0,5.0,5.0,5.0,5.0,5.0
86,8,5.0,5.0,0.0,5.0,0.0,5.0,0.0
86,57,5.0,5.0,0.0,5.0,5.0,0.0,0.0
86,52,5.0,5.0,0.0,0.0,5.0,0.0,5.0
86,136,5.0,5.0,5.0,4.0,5.0,5.0,5.0
86,134,5.0,0.0,0.0,0.0,0.0,0.0,0.0
86,40,5.0,5.0,5.0,5.0,5.0,5.0,5.0
86,62,5.0,0.0,0.0,0.0,0.0,0.0,0.0
86,12,5.0,0.0,0.0,0.0,0.0,0.0,0.0
86,24,5.0,5.0,5.0,5.0,5.0,4.0,5.0
86,34,5.0,5.0,0.0,0.0,5.0,0.0,5.0
86,54,5.0,5.0,0.0,0.0,5.0,0.0,5.0
86,144,5.0,5.0,0.0,0.0,0.0,5.0,5.0
87,69,1.0,0.0,0.0,0.0,0.0,0.0,0.0
87,33,1.0,2.0,3.0,2.0,1.0,5.0,1.0
87,38,2.0,2.0,3.0,1.0,3.0,4.0,2.0
87,136,2.0,4.0,3.0,2.0,3.0,3.0,3.0
87,41,4.0,5.0,5.0,0.0,0.0,0.0,5.0
87,9,4.0,3.0,5.0,4.0,4.0,5.0,4.0
87,148,4.0,5.0,0.0,4.0,0.0,5.0,0.0
87,21,4.0,0.0,0.0,0.0,0.0,0.0,0.0
87,65,4.0,3.0,4.0,4.0,4.0,5.0,4.0
87,43,4.0,0.0,0.0,0.0,0.0,0.0,0.0
87,95,4.0,4.0,5.0,5.0,0.0,0.0,0.0
87,36,4.0,5.0,5.0,5.0,5.0,3.0,5.0
87,62,4.0,4.0,4.0,3.0,5.0,5.0,4.0
87,49,4.0,5.0,5.0,4.0,5.0,5.0,5.0
87,67,4.0,0.0,0.0,0.0,0.0,0.0,0.0
87,97,5.0,5.0,4.0,0.0,5.0,0.0,0.0
87,26,5.0,5.0,5.0,5.0,5.0,5.0,5.0
87,30,5.0,5.0,4.0,4.0,4.0,5.0,4.0
87,224,5.0,5.0,5.0,5.0,5.0,5.0,5.0
87,169,5.0,5.0,5.0,4.0,5.0,4.0,5.0
87,17,5.0,5.0,5.0,4.0,5.0,5.0,5.0
87,40,5.0,5.0,0.0,0.0,5.0,5.0,0.0
87,71,5.0,5.0,0.0,0.0,5.0,5.0,0.0
87,37,5.0,5.0,5.0,5.0,5.0,5.0,5.0
87,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0
87,32,5.0,5.0,0.0,0.0,5.0,0.0,5.0
87,99,5.0,5.0,5.0,0.0,5.0,0.0,0.0
87,64,5.0,5.0,5.0,5.0,0.0,0.0,0.0
87,24,5.0,5.0,5.0,5.0,5.0,5.0,5.0
87,195,5.0,5.0,5.0,4.0,5.0,5.0,4.0
87,47,5.0,5.0,5.0,5.0,4.0,5.0,4.0
87,28,5.0,5.0,5.0,5.0,5.0,5.0,5.0
87,155,5.0,5.0,4.0,4.0,4.0,4.0,4.0
88,225,1.0,2.0,0.0,0.0,0.0,0.0,1.0
88,49,1.0,1.0,0.0,0.0,2.0,2.0,0.0
88,193,2.0,3.0,2.0,2.0,3.0,1.0,3.0
88,78,3.0,4.0,0.0,0.0,0.0,4.0,3.0
88,65,3.0,4.0,2.0,3.0,3.0,5.0,3.0
88,182,3.0,4.0,4.0,4.0,2.0,4.0,3.0
88,2,4.0,4.0,0.0,3.0,0.0,5.0,0.0
88,226,4.0,0.0,0.0,0.0,0.0,0.0,0.0
88,148,4.0,3.0,5.0,2.0,5.0,3.0,4.0
88,164,4.0,5.0,4.0,4.0,4.0,5.0,4.0
88,43,4.0,4.0,0.0,4.0,0.0,4.0,0.0
88,83,4.0,5.0,5.0,5.0,4.0,5.0,4.0
88,95,4.0,4.0,4.0,4.0,5.0,4.0,5.0
88,6,4.0,5.0,4.0,3.0,4.0,5.0,3.0
88,112,5.0,5.0,4.0,4.0,4.0,4.0,5.0
88,30,5.0,5.0,5.0,5.0,5.0,5.0,5.0
88,91,5.0,5.0,5.0,5.0,5.0,5.0,5.0
88,38,5.0,5.0,5.0,5.0,5.0,5.0,5.0
88,117,5.0,5.0,5.0,5.0,4.0,4.0,4.0
88,142,5.0,0.0,0.0,0.0,0.0,0.0,0.0
88,17,5.0,5.0,5.0,5.0,5.0,5.0,5.0
88,41,5.0,5.0,5.0,0.0,0.0,5.0,0.0
88,98,5.0,5.0,5.0,0.0,5.0,5.0,5.0
88,76,5.0,5.0,4.0,5.0,3.0,5.0,4.0
88,151,5.0,5.0,5.0,4.0,5.0,5.0,5.0
88,62,5.0,4.0,4.0,4.0,4.0,4.0,4.0
88,126,5.0,5.0,0.0,4.0,5.0,0.0,0.0
88,23,5.0,5.0,5.0,5.0,5.0,5.0,5.0
88,139,5.0,0.0,0.0,0.0,0.0,0.0,0.0
88,63,5.0,5.0,5.0,0.0,5.0,0.0,0.0
88,54,5.0,5.0,0.0,0.0,5.0,0.0,5.0
88,88,5.0,5.0,5.0,0.0,0.0,0.0,5.0
89,61,1.0,3.0,1.0,1.0,1.0,4.0,1.0
89,22,2.0,0.0,0.0,0.0,0.0,0.0,0.0
89,217,3.0,5.0,5.0,0.0,0.0,0.0,3.0
89,68,3.0,4.0,3.0,4.0,3.0,4.0,2.0
89,11,4.0,0.0,0.0,0.0,0.0,0.0,0.0
89,17,4.0,4.0,5.0,4.0,0.0,5.0,4.0
89,44,4.0,0.0,0.0,0.0,0.0,0.0,0.0
89,30,5.0,5.0,5.0,4.0,5.0,5.0,5.0
89,2,5.0,0.0,0.0,0.0,0.0,0.0,0.0
89,183,5.0,0.0,0.0,0.0,0.0,0.0,0.0
89,150,5.0,0.0,0.0,0.0,0.0,0.0,0.0
89,41,5.0,5.0,5.0,4.0,5.0,5.0,5.0
89,14,5.0,5.0,0.0,5.0,0.0,5.0,0.0
89,1,5.0,5.0,5.0,0.0,0.0,0.0,5.0
89,50,5.0,5.0,5.0,0.0,0.0,5.0,0.0
89,83,5.0,5.0,5.0,4.0,5.0,5.0,5.0
90,119,1.0,1.0,0.0,0.0,0.0,0.0,0.0
90,105,2.0,3.0,3.0,0.0,0.0,0.0,2.0
90,12,3.0,5.0,5.0,0.0,0.0,0.0,5.0
90,209,3.0,4.0,0.0,0.0,3.0,0.0,3.0
90,227,3.0,5.0,3.0,0.0,0.0,5.0,0.0
90,116,4.0,4.0,5.0,5.0,5.0,3.0,5.0
90,112,4.0,5.0,3.0,5.0,5.0,5.0,4.0
90,46,4.0,4.0,0.0,3.0,4.0,0.0,0.0
90,59,4.0,4.0,0.0,4.0,0.0,0.0,4.0
90,14,4.0,5.0,5.0,5.0,4.0,4.0,5.0
90,92,4.0,4.0,5.0,0.0,5.0,0.0,0.0
90,28,4.0,4.0,5.0,0.0,5.0,0.0,0.0
90,94,4.0,0.0,0.0,0.0,0.0,0.0,0.0
90,97,5.0,5.0,5.0,0.0,4.0,0.0,0.0
90,19,5.0,4.0,5.0,5.0,5.0,4.0,4.0
90,182,5.0,5.0,5.0,5.0,5.0,5.0,5.0
90,6,5.0,5.0,5.0,4.0,5.0,5.0,5.0
90,169,5.0,5.0,5.0,3.0,5.0,4.0,5.0
90,68,5.0,5.0,5.0,4.0,0.0,0.0,0.0
90,123,5.0,5.0,5.0,0.0,0.0,0.0,5.0
90,17,5.0,5.0,5.0,4.0,5.0,5.0,5.0
90,192,5.0,4.0,4.0,0.0,0.0,5.0,0.0
90,228,5.0,5.0,0.0,0.0,5.0,5.0,0.0
90,55,5.0,5.0,0.0,5.0,0.0,0.0,5.0
90,53,5.0,5.0,5.0,4.0,4.0,5.0,5.0
90,189,5.0,5.0,5.0,5.0,4.0,5.0,4.0
90,88,5.0,4.0,5.0,0.0,0.0,0.0,5.0
91,195,1.0,1.0,0.0,0.0,1.0,2.0,0.0
91,84,2.0,3.0,3.0,0.0,0.0,3.0,0.0
91,229,2.0,0.0,0.0,0.0,0.0,0.0,0.0
91,78,3.0,0.0,0.0,0.0,0.0,0.0,0.0
91,76,3.0,3.0,4.0,4.0,0.0,0.0,0.0
91,138,3.0,4.0,4.0,3.0,0.0,0.0,0.0
91,16,3.0,5.0,0.0,0.0,3.0,0.0,3.0
91,69,4.0,4.0,4.0,3.0,4.0,4.0,4.0
91,150,4.0,0.0,0.0,0.0,0.0,0.0,0.0
91,127,4.0,0.0,0.0,0.0,0.0,0.0,0.0
91,230,4.0,0.0,0.0,0.0,0.0,0.0,0.0
91,5,4.0,4.0,4.0,4.0,4.0,4.0,4.0
91,35,4.0,3.0,4.0,2.0,4.0,3.0,3.0
91,28,4.0,5.0,0.0,0.0,4.0,5.0,0.0
91,90,5.0,5.0,5.0,5.0,5.0,4.0,4.0
91,57,5.0,5.0,0.0,4.0,0.0,5.0,0.0
91,68,5.0,5.0,5.0,5.0,5.0,5.0,4.0
91,26,5.0,5.0,5.0,5.0,5.0,5.0,5.0
91,21,5.0,5.0,5.0,5.0,5.0,5.0,5.0
91,17,5.0,5.0,5.0,5.0,5.0,5.0,5.0
91,131,5.0,5.0,5.0,4.0,0.0,5.0,4.0
91,14,5.0,5.0,5.0,5.0,5.0,5.0,5.0
91,62,5.0,5.0,5.0,4.0,5.0,5.0,5.0
91,1,5.0,5.0,5.0,5.0,5.0,5.0,4.0
91,126,5.0,5.0,5.0,5.0,5.0,4.0,5.0
91,114,5.0,5.0,5.0,5.0,5.0,4.0,5.0
91,47,5.0,5.0,5.0,5.0,5.0,5.0,5.0
91,83,5.0,5.0,5.0,4.0,4.0,5.0,4.0
91,88,5.0,5.0,5.0,5.0,5.0,5.0,5.0
92,37,2.0,4.0,4.0,1.0,3.0,4.0,2.0
92,31,3.0,3.0,3.0,3.0,3.0,3.0,3.0
92,2,3.0,5.0,0.0,0.0,3.0,4.0,0.0
92,82,3.0,4.0,4.0,0.0,0.0,0.0,4.0
92,61,3.0,4.0,4.0,3.0,0.0,0.0,0.0
92,86,4.0,0.0,0.0,0.0,0.0,0.0,0.0
92,59,4.0,0.0,0.0,0.0,0.0,0.0,0.0
92,97,4.0,4.0,4.0,4.0,4.0,4.0,4.0
92,98,4.0,4.0,5.0,0.0,0.0,5.0,0.0
92,26,4.0,4.0,0.0,0.0,4.0,4.0,0.0
92,222,4.0,5.0,3.0,4.0,0.0,4.0,3.0
92,112,5.0,5.0,5.0,4.0,4.0,5.0,4.0
92,20,5.0,5.0,5.0,5.0,0.0,0.0,0.0
92,43,5.0,0.0,0.0,0.0,0.0,0.0,0.0
92,17,5.0,5.0,5.0,5.0,5.0,5.0,5.0
92,145,5.0,5.0,0.0,0.0,5.0,0.0,5.0
92,47,5.0,4.0,5.0,4.0,5.0,5.0,4.0
92,111,5.0,0.0,0.0,0.0,0.0,0.0,0.0
92,32,5.0,5.0,5.0,0.0,5.0,0.0,0.0
92,114,5.0,5.0,5.0,5.0,5.0,5.0,5.0
92,88,5.0,5.0,0.0,4.0,4.0,0.0,0.0
93,29,2.0,2.0,5.0,0.0,0.0,0.0,2.0
93,231,2.0,1.0,1.0,0.0,0.0,4.0,0.0
93,52,4.0,3.0,4.0,4.0,4.0,4.0,4.0
93,55,4.0,4.0,4.0,4.0,5.0,5.0,4.0
93,99,4.0,4.0,0.0,0.0,4.0,4.0,0.0
93,121,4.0,5.0,5.0,5.0,5.0,4.0,5.0
93,72,4.0,5.0,5.0,0.0,0.0,0.0,4.0
93,82,4.0,0.0,0.0,0.0,0.0,0.0,0.0
93,155,4.0,5.0,5.0,5.0,4.0,5.0,5.0
93,63,4.0,5.0,4.0,0.0,4.0,0.0,0.0
93,229,4.0,4.0,4.0,4.0,4.0,4.0,4.0
93,97,5.0,5.0,5.0,4.0,5.0,5.0,5.0
93,26,5.0,0.0,0.0,0.0,0.0,0.0,0.0
93,2,5.0,4.0,0.0,0.0,0.0,5.0,4.0
93,20,5.0,0.0,0.0,0.0,0.0,0.0,0.0
93,165,5.0,5.0,0.0,0.0,0.0,3.0,0.0
93,17,5.0,5.0,5.0,5.0,5.0,5.0,5.0
93,38,5.0,5.0,0.0,4.0,0.0,0.0,4.0
93,123,5.0,5.0,0.0,4.0,0.0,5.0,0.0
93,45,5.0,5.0,5.0,3.0,4.0,4.0,5.0
93,14,5.0,5.0,0.0,0.0,5.0,0.0,5.0
93,111,5.0,5.0,5.0,0.0,0.0,5.0,0.0
93,232,5.0,5.0,5.0,5.0,5.0,5.0,5.0
93,1,5.0,5.0,4.0,5.0,0.0,0.0,0.0
93,32,5.0,5.0,0.0,0.0,5.0,5.0,0.0
93,59,5.0,5.0,5.0,0.0,0.0,0.0,5.0
93,70,5.0,4.0,0.0,4.0,0.0,5.0,0.0
94,37,1.0,0.0,0.0,0.0,0.0,0.0,0.0
94,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0
94,110,1.0,2.0,1.0,1.0,1.0,5.0,1.0
94,233,1.0,0.0,0.0,0.0,0.0,0.0,0.0
94,55,1.0,2.0,0.0,0.0,0.0,4.0,1.0
94,65,1.0,1.0,2.0,1.0,1.0,3.0,2.0
94,220,1.0,2.0,0.0,1.0,0.0,0.0,1.0
94,184,2.0,3.0,0.0,2.0,0.0,4.0,0.0
94,76,2.0,0.0,0.0,0.0,0.0,0.0,0.0
94,1,2.0,3.0,3.0,2.0,2.0,4.0,2.0
94,4,3.0,4.0,0.0,0.0,5.0,0.0,3.0
94,11,3.0,0.0,0.0,0.0,0.0,0.0,0.0
94,82,3.0,0.0,0.0,0.0,0.0,0.0,0.0
94,86,3.0,4.0,0.0,4.0,0.0,0.0,3.0
94,158,4.0,5.0,5.0,4.0,5.0,5.0,5.0
94,12,4.0,4.0,4.0,5.0,4.0,5.0,4.0
94,38,4.0,4.0,4.0,5.0,0.0,5.0,3.0
94,101,4.0,4.0,4.0,4.0,4.0,3.0,3.0
94,127,4.0,0.0,0.0,0.0,0.0,0.0,0.0
94,5,4.0,4.0,5.0,4.0,4.0,4.0,3.0
94,51,4.0,0.0,0.0,0.0,0.0,0.0,0.0
94,59,4.0,4.0,0.0,0.0,5.0,5.0,0.0
